items_id,rfid,model_id,dateAcquired,location_id,serialNum,comments,price,pbhrnumber,user_id,accountedFor,alias,delete_Boolean
5240,2F2203447334C31000000224,5190,NULL,59,MY47012391,NULL,1118.8,NULL,26,Missing,NULL,
4914,2F2203447334C31000000228,5190,NULL,56,MY47012571,NULL,1118.8,NULL,32,Missing,NULL,
5057,2F2203447334C31000000229,5190,NULL,57,MY47012554,NULL,1118.8,NULL,32,Missing,NULL,
5018,2F2203447334C3100000022A,5160,NULL,57,SG40005487,NULL,3885.35,NULL,133,Missing,NULL,
5081,2F2203447334C3100000022B,5176,NULL,57,SG40015230,NULL,1055.7,NULL,133,Missing,NULL,
5019,2F2203447334C3100000022C,5160,NULL,57,SG40005485,NULL,3885.35,NULL,26,Missing,NULL,
5439,2F2203447334C3100000022D,5174,NULL,61,SG40017923,NULL,1900,NULL,26,Missing,NULL,
5082,2F2203447334C3100000022E,5176,NULL,57,SG40005471,NULL,1055.7,NULL,47,Missing,NULL,
4805,2F2203447334C3100000022F,5174,NULL,56,SG40017909,NULL,1900,NULL,99,Found,NULL,
5083,2F2203447334C31000000230,5176,NULL,57,SG40015239,NULL,1055.7,NULL,99,Missing,NULL,
5280,2F2203447334C31000000231,5176,NULL,59,MY40038865,NULL,1055.7,NULL,99,Missing,NULL,
5084,2F2203447334C31000000232,5176,NULL,57,SG40005408,NULL,1055.7,NULL,99,Missing,NULL,
4716,2F2203447334C31000000235,5190,NULL,54,MY47012492,NULL,1118.8,NULL,32,Missing,NULL,
4915,2F2203447334C31000000237,5190,NULL,56,MY47012618,NULL,1118.8,NULL,99,Missing,NULL,
5230,2F2203447334C3100000023D,5177,NULL,59,MY49400003,NULL,646.64,NULL,99,Missing,NULL,
5231,2F2203447334C3100000023E,5177,NULL,59,TW48120098,NULL,646.64,NULL,26,Missing,NULL,
5232,2F2203447334C3100000023F,5177,NULL,59,MY49400002,NULL,646.64,NULL,99,Missing,NULL,
5233,2F2203447334C31000000240,5177,NULL,59,MY49400004,NULL,646.64,NULL,133,Missing,NULL,
5234,2F2203447334C31000000242,5177,NULL,59,MY49400015,NULL,646.64,NULL,47,Missing,NULL,
5235,2F2203447334C31000000243,5177,NULL,59,MY49380024,NULL,646.64,NULL,26,Missing,NULL,
5236,2F2203447334C31000000244,5177,NULL,59,MY49400013,NULL,646.64,NULL,26,Missing,NULL,
5237,2F2203447334C31000000245,5177,NULL,59,MY49380020,NULL,646.64,NULL,26,Missing,NULL,
5238,2F2203447334C31000000246,5177,NULL,59,MY49400006,NULL,646.64,NULL,26,Missing,NULL,
4911,2F2203447334C31000000249,5177,NULL,56,MY49400010,NULL,646.64,NULL,26,Missing,NULL,
4653,2F2203447334C3100000024B,5177,NULL,50,SG47000012,NULL,646.64,NULL,26,Missing,NULL,
4912,2F2203447334C3100000025E,5177,NULL,56,MY49480020,NULL,646.64,NULL,26,Missing,NULL,
4913,2F2203447334C3100000025F,5177,NULL,56,MY49480007,NULL,646.64,NULL,26,Missing,NULL,
4806,2F2203447334C31000000266,5174,NULL,56,SG40017875,NULL,1900,NULL,26,Found,NULL,
4807,2F2203447334C31000000268,5174,NULL,56,SG40016695,NULL,1900,NULL,92,Found,NULL,
4808,2F2203447334C31000000269,5174,NULL,56,SG40000124,NULL,1900,NULL,47,Found,NULL,
4809,2F2203447334C3100000026B,5174,NULL,56,SG40017877,NULL,1900,NULL,47,Found,NULL,
4810,2F2203447334C3100000026D,5174,NULL,56,SG40017108,NULL,1900,NULL,47,Found,NULL,
4811,2F2203447334C3100000026F,5174,NULL,56,SG40017058,NULL,1900,NULL,32,Found,NULL,
4812,2F2203447334C31000000272,5174,NULL,56,SG40017878,NULL,1900,NULL,47,Found,NULL,
4813,2F2203447334C31000000275,5174,NULL,56,SG40016697,NULL,1900,NULL,47,Found,NULL,
4814,2F2203447334C31000000277,5174,NULL,56,SG40017112,NULL,1900,NULL,92,Found,NULL,
4815,2F2203447334C31000000279,5174,NULL,56,SG40017116,NULL,1900,NULL,44,Found,NULL,
4816,2F2203447334C3100000027B,5174,NULL,56,SG40017113,NULL,1900,NULL,47,Found,NULL,
4817,2F2203447334C3100000027D,5174,NULL,56,SG40017880,NULL,1900,NULL,44,Found,NULL,
4652,2F2203447334C31000000280,5174,NULL,50,SG40017885,NULL,1900,NULL,44,Missing,NULL,
4818,2F2203447334C31000000281,5174,NULL,56,SG40015507,NULL,1900,NULL,44,Missing,NULL,
4819,2F2203447334C31000000282,5174,NULL,56,SG40016693,NULL,1900,NULL,47,Missing,NULL,
4820,2F2203447334C31000000283,5174,NULL,56,SG40017111,NULL,1900,NULL,44,Missing,NULL,
4821,2F2203447334C31000000286,5174,NULL,56,SG40000144,NULL,1900,NULL,44,Found,NULL,
4822,2F2203447334C3100000028A,5174,NULL,56,US36002058,NULL,1900,NULL,44,Found,NULL,
4823,2F2203447334C3100000028C,5174,NULL,56,SG40017874,NULL,1900,NULL,44,Found,NULL,
4824,2F2203447334C31000000294,5174,NULL,56,SG40017876,NULL,1900,NULL,32,Found,NULL,
4825,2F2203447334C31000000296,5174,NULL,56,SG40017117,NULL,1900,NULL,32,Found,NULL,
4889,2F2203447334C31000000297,5200,NULL,56,SG44000738,NULL,850,NULL,152,Missing,NULL,
4953,2F2203447334C31000000298,5176,NULL,56,SG40005449,NULL,1055.7,NULL,44,Missing,NULL,
4954,2F2203447334C31000000299,5176,NULL,56,MY40045510,NULL,1055.7,NULL,44,Missing,NULL,
4955,2F2203447334C3100000029A,5176,NULL,56,SG40005412,NULL,1055.7,NULL,32,Missing,NULL,
4956,2F2203447334C3100000029B,5176,NULL,56,MY40045623,NULL,1055.7,NULL,32,Missing,NULL,
4957,2F2203447334C3100000029C,5176,NULL,56,SG40005427,DELINQUENT,1055.7,NULL,32,Missing,NULL,
4958,2F2203447334C3100000029D,5176,NULL,56,SG40005442,NULL,1055.7,NULL,99,Missing,NULL,
4959,2F2203447334C3100000029E,5176,NULL,56,MY40045620,NULL,1055.7,NULL,44,Missing,NULL,
4960,2F2203447334C3100000029F,5176,NULL,56,KR01128921,DELINQUENT,1055.7,NULL,133,Missing,NULL,
4961,2F2203447334C310000002A0,5176,NULL,56,MY40045491,NULL,1055.7,NULL,32,Missing,NULL,
4962,2F2203447334C310000002A1,5176,NULL,56,MY40040692,NULL,1055.7,NULL,133,Missing,NULL,
4963,2F2203447334C310000002A2,5176,NULL,56,SG40015265,NULL,1055.7,NULL,44,Missing,NULL,
5160,2F2203447334C310000002A5,5176,NULL,58,SG40040688,NULL,1055.7,NULL,26,Missing,NULL,
4964,2F2203447334C310000002A6,5176,NULL,56,SG40040495,NULL,1055.7,NULL,133,Missing,NULL,
4965,2F2203447334C310000002A7,5176,NULL,56,SG40015293,NULL,1055.7,NULL,26,Missing,NULL,
5440,2F2203447334C310000002A9,5174,NULL,61,SG40017921,NULL,1900,NULL,26,Missing,NULL,
4826,2F2203447334C310000002AA,5174,NULL,56,SG40008424,NULL,1900,NULL,26,Found,NULL,
4827,2F2203447334C310000002AB,5174,NULL,56,SG40008421,NULL,1900,NULL,26,Found,NULL,
5441,2F2203447334C310000002AC,5174,NULL,61,SG40017933,NULL,1900,NULL,26,Missing,NULL,
5085,2F2203447334C310000002AD,5176,NULL,57,SG40015235,NULL,1055.7,NULL,26,Missing,NULL,
4828,2F2203447334C310000002AE,5174,NULL,56,SG40017915,NULL,1900,NULL,99,Found,NULL,
4829,2F2203447334C310000002AF,5174,NULL,56,SG40017944,NULL,1900,NULL,92,Found,NULL,
4966,2F2203447334C310000002B0,5176,NULL,56,MY40045516,NULL,1055.7,NULL,26,Missing,NULL,
5170,2F2203447334C310000002B5,5211,NULL,59,1467,NULL,14454.25,NULL,26,Missing,NULL,
5402,2F2203447334C310000002B6,5260,NULL,61,106430,NULL,5820,NULL,26,Missing,NULL,
5285,2F2203447334C310000002B7,5224,NULL,59,DE45200229,NULL,NULL,NULL,47,Missing,NULL,
5168,2F2203447334C310000002B8,5209,NULL,59,2644A03484,NULL,7065,NULL,26,Missing,NULL,
5268,2F2203447334C310000002B9,5220,NULL,59,2822A05185,NULL,4590,NULL,26,Missing,NULL,
5169,2F2203447334C310000002BA,5210,NULL,59,2722A01429,s/n change from 2730A0071,153388.5,BEE/FB9603,44,Found,NULL,
5272,2F2203447334C310000002BB,5223,NULL,59,MY40006324,NULL,NULL,NULL,44,Missing,NULL,
5281,2F2203447334C310000002BC,5176,NULL,59,SG40040507,NULL,1055.7,NULL,44,Missing,NULL,
5210,2F2203447334C310000002BE,5189,NULL,59,SG40101605,NULL,3120,NULL,44,Missing,NULL,
5205,2F2203447334C310000002BF,5201,NULL,59,US42180148,NULL,850,NULL,44,Missing,NULL,
5282,2F2203447334C310000002C0,5176,NULL,59,MY40045555,NULL,1055.7,NULL,44,Missing,NULL,
5283,2F2203447334C310000002C1,5176,NULL,59,MY40045509,DELINQUENT,1055.7,NULL,44,Missing,NULL,
5201,2F2203447334C310000002C2,5160,NULL,59,SG40005301,NULL,3885.35,NULL,44,Missing,NULL,
4830,2F2203447334C310000002C3,5174,NULL,56,SG40008426,NULL,1900,NULL,44,Found,NULL,
5202,2F2203447334C310000002C4,5160,NULL,59,MY40018460,NULL,3885.35,NULL,47,Missing,NULL,
5020,2F2203447334C310000002C5,5160,NULL,57,SG40005486,NULL,3885.35,NULL,44,Missing,NULL,
4831,2F2203447334C310000002C6,5174,NULL,56,SG40017913,NULL,1900,NULL,47,Found,NULL,
4832,2F2203447334C310000002C7,5174,NULL,56,SG40017910,NULL,1900,NULL,44,Found,NULL,
5284,2F2203447334C310000002C8,5176,NULL,59,MY40039396,NULL,1055.7,NULL,47,Missing,NULL,
4833,2F2203447334C310000002CA,5174,NULL,56,SG40016698,NULL,1900,NULL,47,Found,NULL,
4834,2F2203447334C310000002CC,5174,NULL,56,SG40012464,NULL,1900,NULL,47,Found,NULL,
4705,2F2203447334C310000002D6,5176,NULL,53,SG40005458,NULL,1055.7,NULL,47,Missing,NULL,
4687,2F2203447334C310000002D8,5174,NULL,53,SG40017988,Barcode mismatch,1900,NULL,44,Missing,NULL,
4890,2F2203447334C310000002DA,5200,NULL,56,SG44000827,NULL,850,NULL,44,Found,NULL,
5211,2F2203447334C310000002DC,5213,NULL,59,3041J01509,NULL,13419,NULL,44,Missing,NULL,
5203,2F2203447334C310000002DD,5160,NULL,59,SG40005297,NULL,3885.35,NULL,44,Missing,NULL,
4835,2F2203447334C310000002E0,5174,NULL,56,SG40017889,DELINQUENT,1900,NULL,44,Missing,NULL,
4836,2F2203447334C310000002E2,5174,NULL,56,US36048158,NULL,1900,NULL,44,Found,NULL,
4837,2F2203447334C310000002F6,5174,NULL,56,SG40017904,NULL,1900,NULL,47,Found,NULL,
4838,2F2203447334C3100000033B,5174,NULL,56,SG40017989,NULL,1900,NULL,44,Missing,NULL,
4967,2F2203447334C3100000033C,5176,NULL,56,SG40005416,NULL,1055.7,NULL,44,Missing,NULL,
4905,2F2203447334C3100000033D,5189,NULL,56,SG40101600,NULL,3120,NULL,47,Missing,NULL,
4839,2F2203447334C3100000033E,5174,NULL,56,SG40017937,NULL,1900,NULL,44,Missing,NULL,
4968,2F2203447334C3100000033F,5176,NULL,56,SG40005460,NULL,1055.7,NULL,89,Missing,NULL,
4969,2F2203447334C31000000340,5176,NULL,56,SG40005428,NULL,1055.7,NULL,44,Missing,NULL,
4840,2F2203447334C31000000341,5174,NULL,56,SG40017114,NULL,1900,NULL,44,Missing,NULL,
4841,2F2203447334C31000000342,5174,NULL,56,SG40017940,NULL,1900,NULL,44,Missing,NULL,
4842,2F2203447334C31000000344,5174,NULL,56,SG40017919,NULL,1900,NULL,47,Missing,NULL,
4970,2F2203447334C31000000345,5176,NULL,56,SG40005452,NULL,1055.7,NULL,44,Missing,NULL,
4906,2F2203447334C31000000346,5189,NULL,56,MY40104660,NULL,3120,NULL,44,Missing,NULL,
4971,2F2203447334C31000000347,5176,NULL,56,SG40005424,NULL,1055.7,NULL,47,Missing,NULL,
4843,2F2203447334C31000000348,5174,NULL,56,SG40017115,NULL,1900,NULL,92,Missing,NULL,
4972,2F2203447334C31000000349,5176,NULL,56,SG40005420,NULL,1055.7,NULL,47,Missing,NULL,
4844,2F2203447334C3100000034A,5174,NULL,56,SG40017931,NULL,1900,NULL,44,Missing,NULL,
4845,2F2203447334C3100000034B,5174,NULL,56,SG40017942,NULL,1900,NULL,44,Missing,NULL,
4973,2F2203447334C3100000034C,5176,NULL,56,SG40005441,NULL,1055.7,NULL,44,Missing,NULL,
4846,2F2203447334C3100000034D,5174,NULL,56,SG40017982,NULL,1900,NULL,47,Missing,NULL,
4650,2F2203447334C3100000034E,5176,NULL,49,SG40005436,NULL,1055.7,NULL,44,Missing,NULL,
4974,2F2203447334C31000000350,5176,NULL,56,SG40005443,NULL,1055.7,NULL,61,Missing,NULL,
4847,2F2203447334C31000000351,5174,NULL,56,SG40017926,NULL,1900,NULL,44,Missing,NULL,
4975,2F2203447334C31000000352,5176,NULL,56,SG40005464,NULL,1055.7,NULL,32,Missing,NULL,
4848,2F2203447334C31000000353,5174,NULL,56,SG40017950,NULL,1900,NULL,47,Missing,NULL,
4976,2F2203447334C31000000354,5176,NULL,56,SG40005014,NULL,1055.7,NULL,44,Missing,NULL,
4849,2F2203447334C31000000355,5174,NULL,56,SG40016702,NULL,1900,NULL,152,Missing,NULL,
4977,2F2203447334C31000000356,5176,NULL,56,SG40005448,NULL,1055.7,NULL,44,Missing,NULL,
4850,2F2203447334C31000000357,5174,NULL,56,SG40017918,NULL,1900,NULL,152,Missing,NULL,
4978,2F2203447334C31000000358,5176,NULL,56,SG40005437,NULL,1055.7,NULL,152,Missing,NULL,
4851,2F2203447334C31000000359,5174,NULL,56,SG40017929,NULL,1900,NULL,152,Missing,NULL,
4979,2F2203447334C3100000035A,5176,NULL,56,SG40005432,NULL,1055.7,NULL,44,Missing,NULL,
4852,2F2203447334C3100000035B,5174,NULL,56,SG40017983,NULL,1900,NULL,44,Missing,NULL,
4646,2F2203447334C3100000035C,5174,NULL,49,SG40017962,NULL,1900,NULL,152,Missing,NULL,
4853,2F2203447334C3100000035D,5174,NULL,56,SG40017939,NULL,1900,NULL,152,Missing,NULL,
4980,2F2203447334C3100000035E,5176,NULL,56,SG40005411,NULL,1055.7,NULL,152,Missing,NULL,
4981,2F2203447334C3100000035F,5176,NULL,56,SG40005405,NULL,1055.7,NULL,152,Missing,NULL,
4898,2F2203447334C31000000360,5160,NULL,56,SG40005304,NULL,3885.35,NULL,152,Missing,NULL,
4982,2F2203447334C31000000361,5176,NULL,56,SG40005461,NULL,1055.7,NULL,44,Missing,NULL,
4983,2F2203447334C31000000362,5176,NULL,56,SG40015259,NULL,1055.7,NULL,133,Missing,NULL,
4854,2F2203447334C31000000363,5174,NULL,56,SG40017936,NULL,1900,NULL,32,Missing,NULL,
4984,2F2203447334C31000000364,5176,NULL,56,SG40005451,NULL,1055.7,NULL,44,Missing,NULL,
4985,2F2203447334C31000000365,5176,NULL,56,SG40005006,NULL,1055.7,NULL,32,Missing,NULL,
4986,2F2203447334C31000000366,5176,NULL,56,SG40005466,NULL,1055.7,NULL,32,Missing,NULL,
4855,2F2203447334C31000000367,5174,NULL,56,SG40017949,NULL,1900,NULL,44,Missing,NULL,
4856,2F2203447334C3100000036B,5174,NULL,56,SG40017916,NULL,1900,NULL,32,Found,NULL,
4857,2F2203447334C3100000036C,5174,NULL,56,SG40017883,NULL,1900,NULL,32,Found,NULL,
4987,2F2203447334C3100000036D,5176,NULL,56,SG40005413,NULL,1055.7,NULL,32,Found,NULL,
4858,2F2203447334C3100000036E,5174,NULL,56,SG40017893,NULL,1900,NULL,32,Found,NULL,
4651,2F2203447334C3100000036F,5176,NULL,49,SG40005459,NULL,1055.7,NULL,32,Found,NULL,
4859,2F2203447334C31000000370,5174,NULL,56,SG40017967,NULL,1900,NULL,32,Found,NULL,
4988,2F2203447334C31000000371,5176,NULL,56,SG40005462,NULL,1055.7,NULL,32,Found,NULL,
4989,2F2203447334C31000000372,5176,NULL,56,SG40005468,NULL,1055.7,NULL,32,Found,NULL,
4860,2F2203447334C31000000373,5174,NULL,56,SG40019127,NULL,1900,NULL,44,Found,NULL,
4990,2F2203447334C31000000375,5176,NULL,56,SG40005414,NULL,1055.7,NULL,32,Found,NULL,
4861,2F2203447334C31000000376,5174,NULL,56,SG40017987,NULL,1900,NULL,32,Found,NULL,
4862,2F2203447334C31000000377,5174,NULL,56,SG40016699,NULL,1900,NULL,32,Found,NULL,
4991,2F2203447334C31000000378,5176,NULL,56,SG40005425,NULL,1055.7,NULL,44,Found,NULL,
4992,2F2203447334C31000000379,5176,NULL,56,SG40005421,NULL,1055.7,NULL,32,Found,NULL,
4863,2F2203447334C3100000037A,5174,NULL,56,SG40017976,NULL,1900,NULL,32,Found,NULL,
4993,2F2203447334C3100000037B,5176,NULL,56,SG40005455,NULL,1055.7,NULL,44,Found,NULL,
4864,2F2203447334C3100000037C,5174,NULL,56,SG40008429,NULL,1900,NULL,32,Found,NULL,
4865,2F2203447334C3100000037D,5174,NULL,56,SG40008434,NULL,1900,NULL,32,Found,NULL,
4866,2F2203447334C3100000037E,5174,NULL,56,SG40017927,NULL,1900,NULL,32,Found,NULL,
4994,2F2203447334C3100000037F,5176,NULL,56,SG40005457,NULL,1055.7,NULL,32,Found,NULL,
4867,2F2203447334C31000000380,5174,NULL,56,SG40017968,NULL,1900,NULL,32,Found,NULL,
4995,2F2203447334C31000000381,5176,NULL,56,SG40005417,NULL,1055.7,NULL,32,Found,NULL,
4996,2F2203447334C31000000382,5176,NULL,56,SG40005415,NULL,1055.7,NULL,32,Found,NULL,
4997,2F2203447334C31000000383,5176,NULL,56,SG40005456,NULL,1055.7,NULL,32,Found,NULL,
4868,2F2203447334C31000000385,5174,NULL,56,SG40017965,AWAITING SHOP CAL,1900,NULL,32,Missing,NULL,
5449,2F2203447334C31000000386,5160,NULL,61,SG40005300,NULL,3885.35,NULL,32,Missing,NULL,
4869,2F2203447334C31000000388,5174,NULL,56,SG40017895,NULL,1900,NULL,32,Missing,NULL,
4870,2F2203447334C31000000389,5174,NULL,56,SG40017896,NULL,1900,NULL,32,Found,NULL,
4647,2F2203447334C3100000038A,5174,NULL,49,SG40011552,NULL,1900,NULL,32,Missing,NULL,
4871,2F2203447334C3100000038B,5174,NULL,56,SG40017898,NULL,1900,NULL,32,Found,NULL,
4998,2F2203447334C3100000038F,5176,NULL,56,SG40015273,NULL,1055.7,NULL,44,Missing,NULL,
4872,2F2203447334C31000000390,5174,NULL,56,SG40017888,NULL,1900,NULL,26,Found,NULL,
4873,2F2203447334C31000000392,5174,NULL,56,SG40017894,NULL,1900,NULL,47,Found,NULL,
4874,2F2203447334C31000000399,5174,NULL,56,US36046980,NULL,1900,NULL,47,Found,NULL,
4875,2F2203447334C3100000039B,5174,NULL,56,SG40017886,NULL,1900,NULL,26,Found,NULL,
4876,2F2203447334C3100000039D,5174,NULL,56,SG40019001,NULL,1900,NULL,133,Found,NULL,
4877,2F2203447334C3100000039F,5174,NULL,56,SG40017891,NULL,1900,NULL,133,Found,NULL,
4878,2F2203447334C310000003A1,5174,NULL,56,SG40017897,NULL,1900,NULL,133,Found,NULL,
5161,2F2203447334C310000003B4,5176,NULL,58,SG40015309,NULL,1055.7,NULL,133,Missing,NULL,
4879,2F2203447334C310000003B5,5174,NULL,56,SG40008419,NULL,1900,NULL,44,Found,NULL,
5162,2F2203447334C310000003B6,5176,NULL,58,SG40015300,NULL,1055.7,NULL,44,Missing,NULL,
5163,2F2203447334C310000003B7,5176,NULL,58,SG40015312,NULL,1055.7,NULL,133,Missing,NULL,
5164,2F2203447334C310000003B8,5176,NULL,58,SG40015302,NULL,1055.7,NULL,92,Missing,NULL,
4880,2F2203447334C310000003B9,5174,NULL,56,SG40017881,NULL,1900,NULL,133,Found,NULL,
4881,2F2203447334C310000003BA,5174,NULL,56,SG40008423,NULL,1900,NULL,47,Found,NULL,
5165,2F2203447334C310000003BB,5176,NULL,58,SG40015310,NULL,1055.7,NULL,44,Missing,NULL,
5114,2F2203447334C310000003BC,5160,NULL,58,SG40005490,NULL,3885.35,NULL,44,Missing,NULL,
5123,2F2203447334C310000003BD,5189,NULL,58,SG40101596,NULL,3120,NULL,152,Missing,NULL,
5166,2F2203447334C310000003BE,5176,NULL,58,SG40015304,NULL,1055.7,NULL,47,Missing,NULL,
5167,2F2203447334C310000003BF,5176,NULL,58,SG40015311,NULL,1055.7,NULL,133,Found,NULL,
4882,2F2203447334C310000003C0,5174,NULL,56,SG40008428,NULL,1900,NULL,133,Found,NULL,
5327,2F2203447334C310000003C1,5189,NULL,60,SG40101604,NULL,3120,BEN/FA600F,133,Missing,NULL,
5397,2F2203447334C310000003C6,5259,NULL,61,40-2277,NULL,4995,NULL,44,Missing,NULL,
5442,2F2203447334C310000003C7,5174,NULL,61,SG40008431,NULL,1900,NULL,50,Missing,NULL,
5460,2F2203447334C310000003C8,5265,NULL,61,58538,NULL,58518,NULL,152,Missing,NULL,
5398,2F2203447334C310000003C9,5259,NULL,61,40-2324,NULL,4995,NULL,47,Missing,NULL,
5443,2F2203447334C310000003CA,5174,NULL,61,SG40008420,NULL,1900,NULL,120,Missing,NULL,
5461,2F2203447334C310000003CD,5265,NULL,61,58549,NULL,58518,BEL/47072N,47,Missing,NULL,
5444,2F2203447334C310000003CE,5174,NULL,61,SG40017971,NULL,1900,NULL,44,Missing,NULL,
5462,2F2203447334C310000003CF,5265,NULL,61,58548,NULL,58518,BEL/47072N,44,Missing,NULL,
5445,2F2203447334C310000003D0,5174,NULL,61,SG40008425,NULL,1900,NULL,44,Missing,NULL,
5399,2F2203447334C310000003D2,5259,NULL,61,40-1000,NULL,4995,NULL,44,Missing,NULL,
5463,2F2203447334C310000003D3,5265,NULL,61,58547,NULL,58518,BEL/47072N,44,Missing,NULL,
5446,2F2203447334C310000003D5,5174,NULL,61,SG40017908,NULL,1900,NULL,44,Missing,NULL,
5400,2F2203447334C310000003D6,5259,NULL,61,40-2276,NULL,4995,NULL,44,Missing,NULL,
5464,2F2203447334C310000003D7,5265,NULL,61,58546,NULL,58518,BEL/47072N,44,Missing,NULL,
5401,2F2203447334C310000003D9,5259,NULL,61,40-2284,NULL,4995,NULL,50,Missing,NULL,
5447,2F2203447334C310000003DA,5174,NULL,61,SG40008422,NULL,1900,NULL,44,Missing,NULL,
5465,2F2203447334C310000003DB,5265,NULL,61,58545,NULL,58519,BEL/47072N,44,Missing,NULL,
5466,2F2203447334C310000003DC,5265,NULL,61,99841,NULL,106234.8,BEL/47072N,44,Missing,NULL,
5450,2F2203447334C310000003DD,5160,NULL,61,SG40005309,NULL,3885.35,NULL,44,Missing,NULL,
5467,2F2203447334C310000003DF,5265,NULL,61,100343,NULL,106234.8,NULL,50,Missing,NULL,
5456,2F2203447334C310000003E0,5189,NULL,61,MY40104670,NULL,3120,NULL,44,Missing,NULL,
5468,2F2203447334C310000003E1,5265,NULL,61,100334,NULL,106234.8,NULL,44,Missing,NULL,
5448,2F2203447334C310000003E2,5174,NULL,61,SG40017899,NULL,1900,NULL,44,Missing,NULL,
5469,2F2203447334C310000003E4,5265,NULL,61,100335,NULL,106234.8,NULL,44,Missing,NULL,
5451,2F2203447334C310000003E7,5160,NULL,61,SG40005492,NULL,3885.35,NULL,44,Missing,NULL,
5438,2F2203447334C310000003E8,5262,NULL,61,Multiple,NULL,17281,NULL,44,Missing,NULL,
5452,2F2203447334C310000003E9,5263,NULL,61,267168,NULL,2940,NULL,44,Missing,NULL,
5437,2F2203447334C310000003ED,5192,NULL,61,Z4464,NULL,3000,NULL,44,Found,NULL,
5206,2F2203447334C310000003EE,5201,NULL,59,US42180143,NULL,850,NULL,44,Missing,NULL,
4900,2F2203447334C310000003EF,5201,NULL,56,US42180151,NULL,850,NULL,44,Missing,NULL,
4901,2F2203447334C310000003F0,5201,NULL,56,US42180104,NULL,850,NULL,44,Found,NULL,
5207,2F2203447334C310000003F1,5201,NULL,59,US42180158,NULL,850,NULL,44,Missing,NULL,
5380,2F2203447334C310000003F2,5176,NULL,60,SG40005423,NULL,1055.7,NULL,44,Missing,NULL,
5367,2F2203447334C310000003F3,5250,NULL,60,1076,NULL,765,NULL,44,Missing,NULL,
5389,2F2203447334C310000003F4,5253,NULL,60,MY40038866,NULL,1055.7,NULL,44,Missing,NULL,
5391,2F2203447334C31000000F3E,5254,NULL,60,DE35104174,NULL,11022.85,NULL,44,Missing,NULL,
5352,2F2203447334C31000000F4B,5175,NULL,60,SG40007117,NULL,5600,NULL,44,Missing,NULL,
5353,2F2203447334C31000000F4C,5175,NULL,60,SG40007124,NULL,5600,NULL,28,Missing,NULL,
5330,2F2203447334C31000000F4D,5242,NULL,60,148,NULL,NULL,BEN/FA6033,48,Missing,NULL,
4945,2F2203447334C31000000F5A,5179,NULL,56,SG44001008,NULL,10891.05,NULL,44,Missing,NULL,
4682,2F2203447334C31000000F66,5173,NULL,53,1467131,NULL,2496.75,NULL,44,Found,NULL,
4767,2F2203447334C31000000F67,5175,NULL,55,SG40007091,NULL,5600,NULL,44,NULL,NULL,
4720,2F2203447334C31000000F69,5192,NULL,54,ABB2419,NULL,3487.97,BEN/FG2558,32,Found,NULL,
4724,2F2203447334C31000000F6A,5179,NULL,54,SG44001009,NULL,10891.05,NULL,44,Missing,NULL,
4722,2F2203447334C31000000F6B,5175,NULL,54,SG40007095,NULL,5600,NULL,44,Missing,NULL,
4714,2F2203447334C31000000F6C,5189,NULL,54,SG40101607,NULL,3120,BEN/SC2000,44,Missing,NULL,
5254,2F2203447334C31000000F6D,5219,NULL,59,ABB2421,NULL,3487.97,NULL,44,Found,NULL,
4721,2F2203447334C31000000F6E,5192,NULL,54,ABB2420,NULL,3487.97,NULL,44,Found,NULL,
4530,2F2203447334C31000001008,5166,NULL,48,H43WVK1,Spare Desktops,955,NULL,44,Found,NULL,
4792,2F2203447334C3100000101A,5173,NULL,56,146710A,NULL,2496.75,NULL,44,Missing,NULL,
4793,2F2203447334C3100000101B,5173,NULL,56,1467123,NULL,2496.75,NULL,44,Missing,NULL,
4683,2F2203447334C31000001022,5173,NULL,53,146713B,NULL,2496.75,NULL,44,Found,NULL,
4684,2F2203447334C31000001023,5173,NULL,53,146710E,NULL,2496.75,NULL,44,Found,NULL,
5216,2F2203447334C3100000106B,5206,NULL,59,MX0Y322G7426296Q1R7S,NULL,189,BEE/FG2547,26,Missing,NULL,
5217,2F2203447334C3100000106C,5206,NULL,59,MX0Y322G7426296P1HES,NULL,189,NULL,26,Missing,NULL,
5218,2F2203447334C3100000106D,5206,NULL,59,MX0Y322G7426296P1EYS,NULL,189,NULL,47,Missing,NULL,
5219,2F2203447334C3100000106E,5206,NULL,59,MX0Y322G7426296P1EUS,NULL,189,NULL,26,Missing,NULL,
5220,2F2203447334C3100000106F,5206,NULL,59,MX0Y322G7426296Q1LKS,NULL,189,NULL,26,Missing,NULL,
5221,2F2203447334C31000001070,5206,NULL,59,MX0Y322G7426296Q1LGS,NULL,189,NULL,47,Missing,NULL,
5222,2F2203447334C31000001071,5206,NULL,59,MX0Y322G7426296Q1PRS,NULL,189,NULL,26,Missing,NULL,
5223,2F2203447334C31000001072,5206,NULL,59,MX0Y322G7426296Q1LHS,NULL,189,NULL,47,Missing,NULL,
5224,2F2203447334C31000001073,5206,NULL,59,CN0W160G7287298H0CUI,NULL,189,NULL,47,Missing,NULL,
5225,2F2203447334C31000001074,5206,NULL,59,MX0Y322G7426296Q1L8S,NULL,189,NULL,47,Missing,NULL,
5226,2F2203447334C31000001075,5206,NULL,59,MX0Y322G7426296P1ETS,NULL,189,NULL,26,Missing,NULL,
